"business_name","business_address","business_city","business_state","business_zip","contact_name","primary_phone","email_address","major_field_of_operation","commodity_code_description"
"OWEN, LITTLE & ASSOCIATES, INC.","443 ATLANTIC CITY BLVD","BEACHWOOD","NJ","8722","CASEY RASO","(732)244-1090","CASEY@OWENLITTLE.COM","CIVIL ENGINEERING & SURVEYING SERVICES","FERTILIZER APPLICATORS AND FITTINGS: LIQUID AND GAS  |  ENGINEERING SERVICES, PROFESSIONAL  |  CIVIL ENGINEERING  |  ENGINEER SERVICES, PROFESSIONAL (INACTIVE, EFFECTIVE JANUARY 1, 2016)  |  FACILITIES DESIGN ENGINEERING  |  HIGHWAYS, STREETS, AIRPORT PAY-PARKING LOTS ENGINEERING  |  INSPECTING, GENERAL ENGINEERING  |  LAND DEVELOPMENT AND PLANNING ENGINEERING  |  MUNICIPAL ENGINEERING  |  SANITARY ENGINEERING  |  SURVEYOR SERVICES, LAND  |  SEWAGE COLLECTION, TREATMENT, AND DISPOSAL ENGINEERING  |  WASTE WATER TREATMENT ENGINEERING  |  WATER SUPPLY, TREATMENT, AND DISTRIBUTION ENGINEERING"
"BOWCO LABORATORIES","75 FREEMAN STREET","WOODBRIDGE","NJ","7095","DOUGLAS BOYLE","(732)636-3777","LORTIZ@BOWCOLABS.COM","PEST MANAGEMENT SERVICES","BIRDS  |  PEST CONTROL SERVICES: TERMITE INSPECTION AND CONTROL, BIRD PROOFING, ANIMAL TRAPPING, RODENT CONTROL, EXTERMINATING AND FUMIGATION  |  PEST CONTROL, OTHER THAN BUILDINGS, INCLUDING SPRAYING TREES AND SHRUBS"
"GATES FLAG AND BANNER CO., INC.","6 EAST 1ST STREET","CLIFTON","NJ","7011","LISA MCCORMICK","(973)478-7600","LISA@GATESFLAG.COM","SALES AND INSTALLATION OF FLAGPOLES, FLAGS AND CUSTOM BANNERS","FLAGS, FLAG POLES, BANNERS, AND ACCESSORIES  |  BANNERS, PENNANTS, AND DECORATIVE FANS, DRAPES, AND PULL DOWNS  |  FLAG ACCESSORIES: BELTS, BRACKETS, COVERS, CROSSES, EAGLES, HOLDERS, SOCKETS, SPEARS, STAFFS, STANDS, AND TASSELS  |  FLAG POLES, ALL TYPES  |  FLAGS, COUNTY  |  FLAGS, INTERNATIONAL AND SPECIAL OCCASION  |  FLAGS: MUNICIPAL, SCHOOL, DEPARTMENTAL, AGENCY, ETC.  |  FLAGS, SAFETY AND WARNING, ANY COLOR  |  FLAGS: STATE AND U.S.: COTTON, NYLON, POLYESTER, AND WOOL  |  FLAGS: STATE AND U.S., PRESENTATION: NYLON, RAYON, AND TAFFETA  |  FLAGPOLE SERVICES"
"ATLANTIC COAST ALARM, INC.","5100 HARDING HIGHWAY, SUITE 203","MAYS LANDING","NJ","8330","LINDA FRUGOLI","(609)625-0944","LINDA@ATLANTICCOASTALARM.COM","INSTALL, REPAIR, MONITOR SECURITY SYSTEMS","SIRENS, HORNS AND BACK-UP ALARMS, AUTOMOTIVE  |  ALARM SYSTEMS, VISUAL AND AUDIO, ELECTRICALLY AND MECHANICALLY OPERATED DOORS  |  FIRE ALARM SYSTEMS, POWER SIRENS, AND CONTROLS  |  SMOKE DETECTING EQUIPMENT, INCLUDING SMOKE ALARMS  |  ACCESS CONTROL SYSTEMS AND SECURITY SYSTEMS  |  BURGLAR ALARMS  |  CONSOLES AND RACKS, SECURITY  |  SECURITY SYSTEMS; INTRUDER AND SMOKE DETECTION, ARCHITECTURAL SERVICES  |  SECURITY AND SAFETY CONSULTING  |  SECURITY SYSTEMS; INTRUDER AND SMOKE DETECTION ENGINEERING  |  ALARM EQUIPMENT, FIRE, ETC. MAINTENANCE AND REPAIR  |  SECURITY AND ACCESS SYSTEMS MAINTENANCE AND REPAIR  |  SECURITY AND ACCESS SYSTEMS, AIRPORT, LIBRARY, HOSPITALS, ETC. RENTAL OR LEASE  |  SECURITY, FIRE, SAFETY, AND EMERGENCY SERVICES, INCLUDING DISASTER DOCUMENT RECOVERY  |  ALARM SERVICES  |  CARD ACCESS SECURITY SERVICES  |  INSTALLATION OF SECURITY AND ALARM  EQUIPMENT"
"KT MARINE, INC.","1160 STATE STREET","PERTH AMBOY","NJ","8861","BELINDA KERCHNER","(732)442-0034","BELINDA.KERCHNER@KTMARINENJ.COM","MARINE CONSTRUCTION, PILE DRIVING, STEEL SHEET BULKHEAD INSTALLATION, DOCK BUILDING, REPAIR MARINE FENDER SYSTEMS","CONCRETE PILINGS  |  WATERFRONT CONSTRUCTION SERVICES: PIERS, DOCKS, DECKING, ETC., INCLUDING MAINTENANCE AND REPAIR"
"TIMOTHY P. BRYAN ELECTRIC COMPANY, INC. (AKA) BRYAN ELECTRIC CO., INC.","1800 E. STATE STREET, SUITE 150C","HAMILTON","NJ","8609","MARGIE GERVASIO","(609)393-8325","MARGIE@BRYANELECTRICCO.COM","ELECTRICAL CONTRACTING","ELECTRICAL ACCESSORIES: ALTERNATORS, AMMETERS, COILS, DISTRIBUTORS, GENERATORS, REGULATORS, STARTERS, ETC.  |  ALARM SYSTEMS, VISUAL AND AUDIO, ELECTRICALLY AND MECHANICALLY OPERATED DOORS  |  ELECTRICAL PARTS AND ACCESSORIES, MARINE  |  INTERVAL TIMERS AND ACTUATORS, ELECTRICAL AND MECHANICAL  |  ELECTRICAL CABLE AND WIRE, NOT ELECTRONIC  |  ELECTRICAL EQUIPMENT AND SUPPLIES, EXCEPT CABLE AND WIRE  |  WIRING DEVICES: ADAPTERS, CAPS, CONNECTORS, EXTENSION CORDS, FLUORESCENT AND HP STARTERS, OUTLETS, PLATES AND COVERS, PLUGS, RECEPTACLES, SAFETY CORD LOCK, SWITCHES, TERMINALS, ETC.(INCL. RECYCLED ELECTRICAL PRODUCTS, SUPPLIES)  |  SOLAR POWERED ELECTRICAL SYSTEMS, BATTERY CHARGING, ETC.  |  WIRING AND OTHER ELECTRICAL MAINTENANCE AND REPAIR SERVICES  |  CONSTRUCTION SERVICES, TRADES, NEW CONSTRUCTION  |  ELECTRICAL  |  ELECTRONIC AND ELECTRICAL CABLE TESTING SERVICES"
"ARNOLD & LEDERACH, LLC (AKA) T/A: ARNOLD ASSOCIATES","40 WITHERSPOON ST","PRINCETON","NJ","8542","STEPHEN LEDERACH","(609)924-4047","OFFICE@ARNOLDASSOCIATESLLC.COM","LANDSCAPE ARCHITECTURAL DESIGN","ARCHITECTURAL SERVICES, PROFESSIONAL  |  ARCHITECT SERVICES, PROFESSIONAL, (NOT OTHERWISE CLASSIFIED), INCLUDING CONSULTING  |  IRRIGATION; DRAINAGE; FLOOD CONTROL, ARCHITECTURAL SERVICES  |  LANDSCAPE, ARCHITECTURAL SERVICES  |  LAND DEVELOPMENT AND PLANNING, ARCHITECTURAL SERVICES  |  PLANNING, URBAN, COMMUNITY, REGIONAL, AREA WIDE, AND STATE  |  RECREATION FACILITIES, PARKS, MARINAS, ETC., ARCHITECTURAL SERVICES  |  ENVIRONMENTAL CONSULTING  |  HORTICULTURAL CONSULTING  |  LAKES, RIVERS, AND OTHER WATERWAY MANAGEMENT CONSULTING  |  LANDSCAPING CONSULTING  |  URBAN PLANNING CONSULTING"
"STRAGA BROTHERS, INC.","322 E. HIGH ST.","GLASSBORO","NJ","8028","VERONICA STRAGA","(856)881-7960","VERONICA@STRAGABROTHERS.NET","GENERAL CONTRACTOR","CONSTRUCTION SERVICES, GENERAL, INCLUDING MAINTENANCE AND REPAIR SERVICES)  |  CONSTRUCTION SERVICES, TRADES, NEW CONSTRUCTION"
"HAMMOND CONTRACTING CO., INC.","291 ROUTE 22 EAST - SUITE 24","LEBANON","NJ","8833","PAUL CHEW","(908)534-1110","PC@HAMMONDCONTRACTING.COM","PLUMBING AND HVAC WORK ON NEW AND RENOVATED PROJECTS.","CONSTRUCTION SERVICES, TRADES, NEW CONSTRUCTION"
"JEHOVAH JIREH REBAR LLC (AKA) IRONWORKER","117 MAPLE AVE","MONTCLAIR","NJ","7042","CLARENCE HOOVER","(908)444-5200","JEHOVAHREBARJR@GMAIL.COM","IRONWORKER REINFORCEMENT, INSTALLING HIGH-RISE BRIDGES WALLS BARRIERS","TRADE SERVICES, CONSTRUCTION, (NOT OTHERWISE CLASSIFIED)"
"WEILGUS AND SONS-NJ, INC.","ONE NAYLON PLACE","LIVINGSTON","NJ","7039","STANLEY WEILGUS","(954)295-0062","WEILGUS@YAHOO.COM","DISTRIBUTOR OF DOOR HARDWARE","BUILDER'S SUPPLIES  |  DOOR OPERATORS, NOT DOOR CLOSERS: CHAIN HOIST TYPE, ELECTRIC MOTOR TYPE, ETC.  |  DOOR OPENERS, ELECTRIC, INCLUDING PARTS AND ACCESSORIES  |  DOORS, ALUMINUM AND GLASS, ALL TYPES  |  DOORS, AUTOMATIC, DRIVE-THROUGH TYPE  |  DOORS, FRAMES, AND JAMBS, WOOD  |  LOCKS AND KEYS  |  FIRE ESCAPES AND FIRE EXIT DEVICES  |  DOOR CLOSERS, ESCUTCHEONS, EYES, HANGERS, HOLDERS, OVERHEAD AND SLIDING DOOR HARDWARE, PANIC HARDWARE, THRESHOLDS, ETC.  |  HASPS, HINGES, HOOKS, KNOBS, LATCHES, PULLS, SHELF BRACKETS, SWIVELS, FURNITURE GLIDES, 070ETC.  |  LOCKS, KEY BLANKS, AND LOCKSMITH TOOLS, INCLUDING TIME LOCKS  |  SADDLES AND ACCESSORIES  |  BUILDING CONSTRUCTION SERVICES, NEW, INCLUDING MAINTENANCE AND REPAIR SERVICES  |  BUILDING MAINTENANCE, INSTALLATION AND REPAIR SERVICES  |  CONSTRUCTION SERVICES, GENERAL, INCLUDING MAINTENANCE AND REPAIR SERVICES)  |  CONSTRUCTION SERVICES, HEAVY, INCLUDING MAINTENANCE AND REPAIR SERVICES"
"DARELLA ELECTRIC, INC.","21 EAST 16TH STREET","PATERSON","NJ","7524","EDWARD DARELLA","(973)684-6016","GAVELLA@DARELLAELECTRIC.COM","ELECTRICAL CONTRACTOR","BUILDING CABLE AND WIRE, SINGLE AND MULTICONDUCTOR: TYPES NM, THWN, TW, THW, THHN, XHHW, RHW, RR, ROMEX, ETC.  |  CONTROL CABLE AND WIRE: SOLID AND STRANDED, SINGLE AND MULTICONDUCTOR, UP TO 600V, FOR USE IN BOILER CONTROLS, FIRE ALARMS, MOTORS, ETC."
"SMITH ELECTRIC COMPANY INC. (AKA) SMITH ELECTRIC COMPANY INC","26 CAPITOL AVENUE","OAKLYN","NJ","8107","JENNIFER HAK","(856)854-4903","JENN@SMITHELECTRIC.CO","WE DO COMMERCIAL AND LIGHT INDUSTRIAL ELECTRICAL WORK INCLUDING SERVICE UPGRADES, FIT-OUTS, DESIGN BUILD, GENERATORS, AND TELE-DATE WIRING.","ELECTRICAL CABLE AND WIRE, NOT ELECTRONIC  |  BUILDING CABLE AND WIRE, SINGLE AND MULTICONDUCTOR: TYPES NM, THWN, TW, THW, THHN, XHHW, RHW, RR, ROMEX, ETC.  |  COMMUNICATION AND TELECOMMUNICATION CABLE AND WIRE, INCLUDING FIBER CABLE  |  CONTROL CABLE AND WIRE: SOLID AND STRANDED, SINGLE AND MULTICONDUCTOR, UP TO 600V, FOR USE IN BOILER CONTROLS, FIRE ALARMS, MOTORS, ETC.  |  TELEPHONE CABLE AND WIRE: SINGLE AND MULTICONDUCTOR, CLAD STEEL AND COPPER  |  UNDERGROUND CABLE AND WIRE: SOLID AND STRANDED, SINGLE AND MULTICONDUCTOR, ALUMINUM AND COPPER: TYPES UF, URD, USE, XLP, ETC.  |  WEATHERPROOF CABLE AND WIRE: SOLID AND STRANDED, SINGLE AND MULTICONDUCTOR, ALUMINUM AND COPPER: TYPES RR, WP, ETC."
"NORMAN'S GLASS & AUTO SERVICES, INC. (AKA) NORMANS GLASS CO","390 WHITEHEAD RD","TRENTON","NJ","8619","FRITZ DENLINGER","(609)587-3700","F.DENLINGER@NORMANSGLASS.COM","OUR PRIMARY OPERATIONS ARE COMMERCIAL GLAZING, WITH THE SECONDARY INCOME STREAM BEING AUTO GLASS REPLACEMENT.","POTATOES  |  AUTOMOTIVE ACCESSORIES FOR AUTOMOBILES, BUSES, TRAILERS, TRUCKS, ETC.  |  GLASS AND SUPPLIES: DOOR, WINDSHIELD, ETC., AUTOMOTIVE  |  DOORS, ALUMINUM AND GLASS, ALL TYPES  |  GLASS, WINDOW  |  BUILDING CONSTRUCTION SERVICES, NEW, INCLUDING MAINTENANCE AND REPAIR SERVICES"
"ARTISANS SHOWCASE OF TILE, INC.","170 TENTH STREET","PISCATAWAY","NJ","8854","KENNETH BAYER","(732)424-8100","KENBAYER@OPTIMUM.NET","SUBCONTRACTING THE INSTALLATION OF PORCELAIN WALL PANELS","MURALS: STONE, TILE  |  BRICKS, CLAY, REFRACTORY MATERIALS, STONE, AND TILE  PRODUCTS  |  GROUT, SEALER AND COLORING, TILE  |  TILE, DECORATIVE (INACTIVE, SEE COMMODITY CODE 135-64, EFFECTIVE JANUARY 1, 2016)  |  TILE: FLOOR AND WALL, CERAMIC, DECORATIVE, GLAZED  |  TILE: FLOOR AND WALL, CERAMIC, UNGLAZED  |  TILE, QUARRY  (INACTIVE, PLEASE SEE COMMODITY CODE 135-64 EFFECTIVE JANUARY 1, 2016)  |  TILE-SET, FOR CERAMIC TILES  |  RECYCLED TILE: CERAMIC, DECORATIVE, FIRE, ROOF, QUARRY, ETC. (SEE 360-37 FOR OTHER TYPES)  |  ADHESIVE, CEMENT AND MASTIC  |  BUILDING CONSTRUCTION, COMMERCIAL AND INSTITUTIONAL"
"ADAMS, REHMANN AND HEGGAN ASSOCIATES, INC.","215 BELLEVUE AVENUE","HAMMONTON","NJ","8037","RICHARD REHMANN","(609)561-0482","RREHM@ARH-US.COM","ARH ASSOCIATES IS A DESIGN CIVIL ENGINEERING FIRM OFFERING A WIDE RANGE OF SERVICES INCLUDING SITE DESIGN, LAND SURVEYING, ENVIRONMENTAL SCIENCES, PERMITTING AND GIS TECHNOLOGY.","FERTILIZER APPLICATORS AND FITTINGS: LIQUID AND GAS  |  GEOGRAPHIC INFORMATION SYSTEMS (GIS)  |  GEOGRAPHIC INFORMATION SYSTEM (GIS) SOFTWARE, MAINFRAMES AND SERVERS  |  MAPS, ENGINEER AND TOPOGRAPHICAL  |  POSITIONING SYSTEMS, SATELLITE (GLOBAL INFO. SYSTEM)  |  C.I.P., LAND SURVEYING SERVICES  |  ENGINEERING SERVICES, PROFESSIONAL  |  CIVIL ENGINEERING  |  DAM ENGINEERING  |  ENGINEER SERVICES, PROFESSIONAL (INACTIVE, EFFECTIVE JANUARY 1, 2016)  |  ENVIRONMENTAL ENGINEERING  |  GENERAL CONSTRUCTION: MANAGEMENT, SCHEDULING, COST ESTIMATION ENGINEERING  |  LAND DEVELOPMENT AND PLANNING ENGINEERING  |  MUNICIPAL ENGINEERING  |  SANITARY ENGINEERING  |  SURVEYOR SERVICES, LAND  |  SEWAGE COLLECTION, TREATMENT, AND DISPOSAL ENGINEERING  |  WASTE WATER TREATMENT ENGINEERING  |  WATER SUPPLY, TREATMENT, AND DISTRIBUTION ENGINEERING  |  ENVIRONMENTAL AND ECOLOGICAL SERVICES  |  IMPACT STUDIES, ENVIRONMENTAL  |  PLANNING AND ADVISORY SERVICES, ENVIRONMENTAL  |  SITE ASSESSMENT, ENVIRONMENTAL  |  SUBSURFACE TESTING, ENVIRONMENTAL  |  WATER POLLUTION SERVICES  |  WETLAND DELINEATIONS, INCLUDING ASSESSMENTS  |  ENVIRONMENTAL IMPACT STUDIES  (INACTIVE, PLEASE SEE COMMODITY CODE 918-43 EFFECTIVE JANUARY 1, 2016)  |  GLOBAL POSITIONING SYSTEMS (GPS) SURVEYING SERVICES (INACTIVE, PLEASE SEE COMMODITY CODE 961-64 EFFECTIVE JANUARY 1, 2016)  |  LEGAL SERVICES INCLUDING DEPOSITIONS AND EXPERT WITNESS TESTIMONY  |  SATELLITE GLOBAL POSITIONING SYSTEM INFORMATION SERVICES (GPS), INCLUDING SURVEYING SERVICES  |  MAPPING AND GEOGRAPHICAL INFORMATION SYSTEMS (GIS) SERVICES, INCLUDING CARTOGRAPHY AND SURVEYING SERVICES, NOT AERIAL, (SEE 920-33 FOR DIGITIZED MAPPING SERVICES AND 905-10 FOR AERIAL MAPPING AND SURVEY SERVICES)  |  PROFESSIONAL SERVICES (NOT OTHERWISE CLASSIFIED)"
"CLEVELAND AUTO & TIRE CO., INC.","462 3RD AVE","ELIZABETH","NJ","7206","JAMES DE SALVO III","(908)352-6355","CLEVELANDTIRE@MSN.COM","NEW TIRES. PASSENGER,LT TRUCK, AND COMMERCIAL","AUTOMOTIVE AND TRAILER EQUIPMENT AND PARTS  |  BICYCLE ACCESSORIES INCLUDING TIRES AND  TUBES  |  TIRES AND TUBES, INCLUDING  RECAPPED AND RETREADED TIRES  |  TIRES AND TUBES, PASSENGER VEHICLES  |  TIRES AND TUBES, LIGHT TRUCKS  |  TIRES AND TUBES, MEDIUM TRUCK AND BUS  |  TIRES AND TUBES, OFF-ROAD EQUIPMENT  |  TIRES AND TUBES, FARM TRACTOR AND IMPLEMENT  |  TIRES AND TUBES, INDUSTRIAL  |  RECAPPED AND RETREADED TIRES (SEE CLASS 928 IF RECAPPING AND RETREADING OWN TIRES AS A SERVICE)"
"C F N CARTING, L.L.C.","26 RENSSELAER RD","ESSEX FELLS","NJ","7021","CHRISTOPHER NETO","(973)808-1115","GINA@CFNCARTING.COM","WASTE DISPOSAL OF DEBRIS","AGRICULTURAL CROPS AND GRAINS, PURCHASED LOCALLY  |  WASTE MANAGEMENT SERVICES  |  GARBAGE/REFUSE EQUIPMENT, DUMPSTERS, ETC. RENTAL OR LEASE"
"ROTWEIN & BLAKE ASSOCIATED ARCHITECTS P.A.","16 MICROLAB ROAD  , SUITE B","LIVINGSTON","NJ","7039","LANCE BLAKE","(973)740-9755","LBLAKE@RB-ARCH.COM","ARCHITECTURAL/ENGINEERING SERVICES","COUNTERS, ACRE  |  PROCESSING MACHINERY AND EQUIPMENT AGRICULTURAL ENVIRONMENTAL: ANEROBIC DIGESTERS, WASTE TO ENERGY  |  AGRICULTURAL EQUIPMENT AND IMPLEMENT PARTS  |  ARCHITECTURAL SERVICES, PROFESSIONAL  |  ACOUSTICS, NOISE ABATEMENT, ARCHITECTURAL SERVICES  |  ARCHITECT SERVICES, PROFESSIONAL, (NOT OTHERWISE CLASSIFIED), INCLUDING CONSULTING  |  BUILDINGS, ARCHITECTURAL DESIGN SERVICES  |  DESIGN BUILD, ARCHITECTURAL SERVICES (INACTIVE, EFFECTIVE JANUARY 1, 2016)  |  GENERAL CONSTRUCTION, ARCHITECTURAL SERVICES  |  INTERIOR DESIGN, DECORATING, SPACE PLANNING, EXHIBITS AND DISPLAYS  |  LAND DEVELOPMENT AND PLANNING, ARCHITECTURAL SERVICES  |  LIGHTING, INTERIOR, EXTERIOR, ARCHITECTURAL SERVICES  |  MODELS OF LAYOUTS AND BUILDINGS TO SCALE, ARCHITECTURAL SERVICES  |  PLANNING, SITE, INSTALLATION AND PROJECT  |  ARCHITECTURAL CONSULTING  (INACTIVE, PLEASE SEE COMMODITY CODE 906-07 EFFECTIVE JANUARY 1, 2016)  |  COMPLIANCE CONSULTING, INCLUDING AMERICAN DISABILITIES ACT (ADA)  |  CONSTRUCTION CONSULTING  |  FEASIBILITY STUDIES, CONSULTING"
"TYCAR AUTOMOTIVE LLC (AKA) ABSOLUTE AUTO & FLAT GLASS","54 WILSON AVE.","WAYNE","NJ","7470","CHRISTOPHER  BURCHELL","(973)694-6000","CHRIS@CHANGEMYWINDSHIELD.COM","AUTO GLASS, FLAT GLASS","POTATOES  |  MIRRORS: REARVIEW, INTERIOR AND EXTERIOR, AUTOMOTIVE  |  GLASS AND SUPPLIES: DOOR, WINDSHIELD, ETC., AUTOMOTIVE  |  GLASS, BULLET RESISTANT  |  GLASS CUTTING MACHINES  |  GLAZIERS' CLIPS AND POINTS  |  GLASS, HEAT-TEMPERED SAFETY, FULLY TEMPERED  |  GLASS, HEAT-TEMPERED, PARTIALLY TEMPERED  |  GLASS, MIRROR  |  GLASS, ANNEALED  |  GLASS, PYREX  |  GLASS, SAFETY, LAMINATED  |  GLASS, THERMO, INSULATED  |  GLASS, WIRE  |  GLASS AND GLAZING  |  GLASS REPLACEMENT AND REPAIR SERVICES, WINDSHIELD AND WINDOW, AUTOMOTIVE, INCLUDING WINDOW TINTING SERVICES"
"PRECAST SYSTEMS, INC.","57 SHARON STATION RD","ALLENTOWN","NJ","8501","JOY SAUNDERS","(609)208-1987","JOYSAUNDERS@PRECASTSYSTEMS.COM","PRECAST PRESTRESSED MANUFACTURER","BRIDGES, PREFABRICATED, NOT INSTALLED  |  CONCRETE AND METAL PRODUCTS, CULVERTS, PILINGS, SEPTIC TANKS, ACCESSORIES AND SUPPLIES  |  CONCRETE BEAMS, CHANNELS, ROOF DECKS, ETC., PRESTRESSED  |  CONCRETE PILINGS  |  CULVERTS, CONCRETE  |  CONCRETE, PRECAST"
"COLLINE BROS. LOCK & SAFE CO., L.L.C. (AKA) COLLINE INTEGRATED SECURITY SERVICES","210 N. 14TH STREET","KENILWORTH","NJ","7033","DIANE SCHARDIEN","(908)429-9050","ACCOUNTING@COLLINESECURITY.COM","LOCKSMITH, SAFE, AUTOMATIC/MANUAL DOOR, ELECTRONIC SECURITY, CCTV, CARD ACCESS SYSTEMS, INSTALLATIONS, SERVICES, REPAIRS","DOORS, ALUMINUM AND GLASS, ALL TYPES  |  DOORS, FIBERGLASS  |  DOORS, AUTOMATIC, DRIVE-THROUGH TYPE  |  DOORS, SWINGING, INCLUDING HANDICAPPED  |  DOORS, FRAMES, AND JAMBS, STEEL  |  DOORS, PLASTIC  |  DOORS, FRAMES, AND JAMBS, WOOD  |  DOORS, FOLDING, COMMERCIAL TYPE, INCLUDING PORTABLE WALLS  |  DOORS, FOLDING, RESIDENTIAL TYPE, INCLUDING PORTABLE WALLS  |  DOORS, NON-CORROSIVE  |  DOORS, OVERHEAD, GARAGE, ETC. (SEE CLASS 450 FOR HARDWARE)  |  DOORS, REVOLVING  |  GATES, ELECTRIC, INCLUDING CARD READERS, ETC.  |  LOCKS AND KEYS  |  SAFES, SAFE FILES, VAULTS, AND NIGHT DEPOSITORY BOXES, INCLUDING PARTS AND ACCESSORIES  |  DOOR CLOSERS, ESCUTCHEONS, EYES, HANGERS, HOLDERS, OVERHEAD AND SLIDING DOOR HARDWARE, PANIC HARDWARE, THRESHOLDS, ETC.  |  LOCKS, KEY BLANKS, AND LOCKSMITH TOOLS, INCLUDING TIME LOCKS  |  OILERS, HAND  |  ACCESS CONTROL SYSTEMS AND SECURITY SYSTEMS  |  DOOR INSTALLATION, METAL, MAINTENANCE AND REPAIR SERVICES  |  DOOR INSTALLATION, WOOD, MAINTENANCE AND REPAIR SERVICES  |  LOCKSMITH SERVICES  |  SECURITY LOCK-BAR INSTALLATION, MAINTENANCE AND REPAIR SERVICES  |  SECURITY AND ACCESS SYSTEMS MAINTENANCE AND REPAIR  |  MISCELLANEOUS SERVICES, NO. 1 (NOT OTHERWISE CLASSIFIED)  |  CARD ACCESS SECURITY SERVICES"
"JERSEY STATE ENERGY CONTROLS, INC. (AKA) CONTROLS CONTRACTOR","1105 INDUSTRIAL PARKWAY, SUITE B","BRICK","NJ","8724","MICHELE STYLER","(732)206-0010","MICHELE.STYLER@JSCBMS.COM","AUTOMATED BUILDING SYSTEMS
BUSINESS MANAGEMENT SYSTEMS","AIR CONDITIONING, HEATING, AND VENTILATING EQUIPMENT, PARTS AND ACCESSORIES  |  CONTROL SYSTEMS: COMPLETE, AUTOMATIC TEMPERATURE CONTROL  |  BUILDING CONSTRUCTION SERVICES, NEW, INCLUDING MAINTENANCE AND REPAIR SERVICES"
"FRAYTAK VEISZ HOPKINS DUTHIE, P.C.","1515 LOWER FERRY RD","TRENTON","NJ","8618","GEORGE DUTHIE JR AIA","(609)883-7101","GDUTHIE@FVHDPC.COM","ARCHITECTURE, PLANNING, INTERIOR & ROOFING DESIGN FIRM OF PUBLIC SECTOR FACILITIES","COUNTERS, ACRE  |  FERTILIZER APPLICATORS AND FITTINGS: LIQUID AND GAS  |  ARCHITECTURAL SERVICES, PROFESSIONAL  |  ACOUSTICS, NOISE ABATEMENT, ARCHITECTURAL SERVICES  |  AGRICULTURAL DEVELOPMENT, ARCHITECTURAL SERVICES  |  AIRPORTS, LIGHTING, FUELING, NAVAIDS, ARCHITECTURAL SERVICES  |  ARCHITECT SERVICES, PROFESSIONAL, (NOT OTHERWISE CLASSIFIED), INCLUDING CONSULTING  |  BUILDINGS, ARCHITECTURAL DESIGN SERVICES  |  BUILDING SANITATION, ARCHITECTURAL SERVICES  |  COLD STORAGE; REFRIGERATION; FAST FREEZE, ARCHITECTURAL SERVICES  |  CONCRETE, ARCHITECTURAL SERVICES  |  DESALINIZATION, PROCESS AND FACILITIES, ARCHITECTURAL SERVICES  |  DESIGN BUILD, ARCHITECTURAL SERVICES (INACTIVE, EFFECTIVE JANUARY 1, 2016)  |  ELECTRONICS, ARCHITECTURAL SERVICES  |  ENERGY MANAGEMENT, ARCHITECTURAL SERVICES  |  ENERGY CONSERVATION; NEW ENERGY SOURCES, SOLAR, ETC., ARCHITECTURAL SERVICES  |  ENVIRONMENTAL AND ENERGY, ARCHITECTURAL SERVICES  |  FIRE PROTECTION, ARCHITECTURAL SERVICES  |  FORENSIC, ARCHITECTURAL SERVICES  |  FREIGHT HANDLING; MATERIALS HANDLING, ARCHITECTURAL SERVICES  |  GAS SYSTEMS, PROPANE, NATURAL, ETC., ARCHITECTURAL SERVICES  |  GENERAL CONSTRUCTION, ARCHITECTURAL SERVICES  |  GRAPHIC DESIGN, ARCHITECTURAL SERVICES  |  HEATING; VENTILATING; AIR CONDITIONING, ARCHITECTURAL SERVICES  |  INTERIOR DESIGN, DECORATING, SPACE PLANNING, EXHIBITS AND DISPLAYS  |  LANDSCAPE, ARCHITECTURAL SERVICES  |  LAND DEVELOPMENT AND PLANNING, ARCHITECTURAL SERVICES  |  LIGHTING, INTERIOR, EXTERIOR, ARCHITECTURAL SERVICES  |  MODELS OF LAYOUTS AND BUILDINGS TO SCALE, ARCHITECTURAL SERVICES  |  PLANNING, URBAN, COMMUNITY, REGIONAL, AREA WIDE, AND STATE  |  POWER GENERATION, TRANSMISSION, DISTRIBUTION, ARCHITECTURAL SERVICES  |  CORRECTIONAL FACILITIES, ARCHITECTURAL DESIGN SERVICES  |  RAILROAD; RAPID TRANSIT; MONORAIL, ARCHITECTURAL SERVICES  |  RECREATION FACILITIES, PARKS, MARINAS, ETC., ARCHITECTURAL SERVICES  |  SECURITY SYSTEMS; INTRUDER AND SMOKE DETECTION, ARCHITECTURAL SERVICES  |  SEWAGE COLLECTION, TREATMENT, AND DISPOSAL, ARCHITECTURAL SERVICES  |  TELECOMMUNICATIONS SYSTEMS, TELEPHONE, CELLULAR, RADIO, ETC., ARCHITECTURAL SERVICES  |  TOWERS, ARCHITECTURAL SERVICES  |  UTILITIES, GAS, STEAM, ELECTRIC, ARCHITECTURAL SERVICES  |  VIDEO AND AUDIO SYSTEMS DESIGN, ARCHITECTURAL SERVICES (INACTIVE, PLEASE SEE COMMODITY CODE 906-26 EFFECTIVE JANUARY 1, 2016)  |  WATER SUPPLY, TREATMENT AND DISTRIBUTION, ARCHITECTURAL SERVICES  |  WOOD, INCLUDES ARCHITECTURAL WOODWORK  |  ARCHITECTURAL CONSULTING  (INACTIVE, PLEASE SEE COMMODITY CODE 906-07 EFFECTIVE JANUARY 1, 2016)  |  INTERIOR DESIGN (INACTIVE, PLEASE SEE COMMODITY CODE 906-529 EFFECTIVE JANUARY 1, 2016)"
