"business_name","business_address","business_city","business_state","business_zip","contact_name","primary_phone","email_address","major_field_of_operation","commodity_code_description"
"TODAY'S CLASSROOM CORPORATION","6551 MIDDLEBRANCH AVE NE","CANTON","OH","44721","RICK   GRIFFITH","(330)433-9030","RICK@TODAYSCLASSROOM.COM","FURNITURE RETAILER","ADDRESSING, COPYING, MIMEOGRAPH, AND DUPLICATING MACHINE SUPPLIES: CHEMICALS, INKS, PAPER, ETC.  |  FURNITURE: LABORATORY  |  CASEWORK, WOOD  |  FUME HOODS, LAMINAR FLOW HOODS, BIOLOGICAL CABINETS AND ISOLATORS, ETC.  |  FURNITURE: CAFETERIA, CHAPEL, COURTROOM, DORMITORY, HOUSEHOLD, LIBRARY, LOUNGE, SCHOOL  |  ARTS AND CRAFTS FURNITURE, TABLES, ETC.  |  CAFETERIA FURNITURE: CHAIRS AND TABLES, INCLUDING STACKING TYPES  |  CAFETERIA FURNITURE, BOOTHS  |  CASEWORK AND CABINETS, CUSTOM, ALL TYPES  |  CHILDREN'S FURNITURE, INCLUDING STACKABLE TYPES, (SEE 41054 FOR HOSPITAL TYPES)"
"LONGHOUSE INVENTORY SOLUTIONS, LLC","21052 SOUTH 4175 ROAD","CLAREMORE","OK","74017","JAMI JONES","(918)342-3127","DAVIS@LISSTORE.COM","LONGHOUSE INVENTORY SOLUTIONS IS A WHOLESALE DISTRIBUTOR OF VEHICLE FLEET PRODUCTS & OFFICE SUPPLIES IN TULSA, OK INCLUDING CHILD SAFETY SEATS, VEHICLE CLEANING & MAINTENANCE SUPPLIES, OFFICE/BREAKROOM SUPPLIES, & WINTER PRODUCTS.","BELTS, SAFETY, CHILD RESTRAINT SYSTEMS, CAR SEATS, AUTOMOTIVE  |  CLEANING COMPOSITIONS, DETERGENTS, SOLVENTS, AND STRIPPERS - PREPACKAGED  |  JANITORIAL SUPPLIES, GENERAL LINE  |  JANITORIAL SUPPLIES"
"ELCON ASSOCIATES INC. (AKA) ELCON ASSOCIATES INC","15220 NW GREENBRIER PKWY, SUITE 380","BEAVERTON","OR","97006","NICK MEUSCH","(971)249-1521","MARKETING@ELCON.COM","ELECTRICAL ENGINEERING CONSULTING","ENGINEERING SERVICES, PROFESSIONAL"
"LW CONSULTING, INC.","5925 STEVENSON AVE , SUITE G","HARRISBURG","PA","17112","HARRIETT WALL","(717)233-6100","HWALL@LW-CONSULT.COM","LWCI DELIVERS OPERATIONAL AND COMPLIANCE IMPROVEMENTS TO ACUTE, POST-ACUTE, AND SUB-ACUTE PROVIDERS AND GOVERNMENT ENTITIES INVOLVED IN HEALTHCARE.","CONSULTING SERVICES  |  MANAGEMENT CONSULTING  |  MARKETING CONSULTING  |  SCIENTIFIC AND TECHNICAL CONSULTING  |  ACCOUNTING AND BILLING SERVICES, INCLUDING PAYROLL SERVICES, 3RD PARTY REIMBURSEMENT FOR MEDICARE, MEDICAID, PRIVATE INSURANCE, ETC.  |  ACCOUNTING SERVICES (NOT OTHERWISE CLASSIFIED)  |  BUSINESS MANAGEMENT SERVICES  |  FOOD MANAGEMENT SERVICES, INCLUDING HYGIENE, CONTAMINATION, PRESERVATION, RESEARCH, ETC.  |  HEALTH CARE MANAGEMENT SERVICES, INCLUDING MANAGED CARE SERVICES  |  HOUSEKEEPING MANAGEMENT SERVICES  |  LAUNDRY MANAGEMENT SERVICES  |  MARKETING SERVICE, INCLUDING DISTRIBUTION, PUBLIC OPINION SURVEYS, RESEARCH, SALES PROMOTIONS, ETC.  |  PERSONNEL SERVICES, TEMPORARY"
"LIBERTY INTEGRATED SOLUTIONS INC.","1230 OLD YORK ROAD, SUITE 201","WARMNSTER","PA","18974","KELLY MCCREESH","(215)743-8300","KMCCREESH@LIBERTYINTEGRATED.COM","COMMERCIAL ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATIONS","PAPER, CHEMICALS, AND SUPPLIES. THERMAL PROCESS COPYING MACHINES, (SEE 305-39 FOR DIAZO PROCESS COPY MACHINES)  |  FIRE ALARM SYSTEMS, POWER SIRENS, AND CONTROLS"
"IRCS LLC","1132 CALLOWHILL STREET, SUITE A","PHILADELPHIA","PA","19123","ALICIA PETRILLI","(267)883-3969","ALICIA@IRCONTRACTINGSERVICES.COM","IRCS IS A RESTORATION COMPANY FOCUSING ON REMEDIATION OF DAMAGES FROM THE RESULT OF LEAKAGE, WEAR & CONTAMINATION. WE ALSO COMPLETE MAINTENANCE FOR CUSTOMERS?THIS INCLUDES PAINTING/ABATEMENT/ FIREPROOFING/FLOORING & ANY TYPE OF MISCELLANEOUS REPAIRS.","PAINT, PROTECTIVE COATINGS, VARNISH, WALLPAPER, AND RELATED PRODUCTS"
"LESURA STRATEGIES LLC","2042 MOUNT VERNON ST","PHILADELPHIA","PA","19130","SUE LEE","(347)563-5984","SUELEE@LESURA.US","INFRASTRUCTURE ADVISORY SERVICES","CONSULTING SERVICES"
"WENDY SALTZMAN MEDIA (AKA) PHILLY POWER MEDIA","4531 RIVERSIDE WAY","PHILADELPHIA","PA","19127","WENDY SALTZMAN","(404)931-3390","WENDY@PHILLYPOWERMEDIA.COM","PUBLIC SPEAKING TRAINING, PRESENTATION TRAINING, MEDIA TRAINING, VIDEO MARKETING, CORPORATE VIDEO PRODUCTION","COMMUNICATIONS AND MEDIA RELATED SERVICES  |  ADVERTISING AND PUBLIC RELATIONS, INCLUDING SKYWRITING  |  AUDIO AND VIDEO PRODUCTION SERVICES  |  COMMUNICATIONS MARKETING SERVICES  |  TELEVISION COMMERCIAL PRODUCTION SERVICES  |  VIDEO PRODUCTION SERVICES  |  PUBLIC RELATIONS CONSULTING  |  MARKETING CONSULTING  |  EDUCATIONAL AND TRAINING SERVICES  |  SOCIAL MEDIA MANAGEMENT SERVICES  |  PUBLIC SPEAKING SERVICES"
"STELWAGON ROOFING SUPPLY, INC.","10096 SANDMEYER LANE","PHILADELPHIA","PA","19116","MAUREEN LENEGHAN","(215)676-3176","MLENEGHAN@STELWAGON.COM","STELWAGON ROOFING SUPPLY PROVIDES CONTRACTORS, GOVERNMENTS, SCHOOLS, INSTITUTIONS AND PROPERTY MANAGERS WITH QUALITY ROOFING MATERIALS. ALONG WITH ROOFING MATERIALS, WE ALSO SUPPLY SIDING, WINDOWS, DECKING MATERIALS AND OTHER EXTERIOR BUILDING PRODUCTS.","LUMBER, SIDING,  AND RELATED PRODUCTS  |  ROOFING MATERIALS AND SUPPLIES  |  NAILS, TACKS, AND WIRE, SHOE  |  SIDING, VINYL CLAD, INCLUDING RECYCLED TYPES  |  ASPHALT, ROOFING  |  BOLTS, CLIPS, FASTENERS, ETC., FOR SHEET ROOFING  |  CAPS, ROOFING  |  COATINGS, ROOF, ALL KINDS  |  FELT, ROOFING, ROLLS  |  FLASHING, EAVE STRIPS, GRAVEL GUARDS, RIDGE ROLLS, VALLEYS, ETC., METAL  |  SKYLIGHTS, ALL TYPES  |  WATERPROOFING MEMBRANE AND BASE SHEET"
"BROADCAST SCIENCES, LLC (AKA) BROADCAST SCIENCES LLC","1240 HORSESHOE TRAIL","MALVERN","PA","19355","JEFFREY DEPOLO","(610)917-3000","JD@BROADSCI.COM","PROVIDES TECHNICAL SERVIES TO BROADCAST AND WIRELESS COMMUNICATIONS INDUSTRIES.","RADIO COMMUNICATION, TELEPHONE, AND TELECOMMUNICATION EQUIPMENT, ACCESSORIES, AND SUPPLIES (SEE CLASS 840 FOR TELEVISION EQUIPMENT)  |  AM/FM TRANSMITTERS, BROADCAST  |  AMPLIFIERS (NOT TV ANTENNA): DIFFERENTIAL, LINEAR, PULSE, VIDEO PROCESSING, ETC. (INCL. PREAMPLIFIERS)  |  ANTENNAS AND ACCESSORIES (RADIO ONLY): BRACKETS, MASTS, MOUNTS, ROTATORS, STANDOFFS, ETC. (INCL. AIRCRAFT, VEHICLE AND MARINE TYPES)  |  COMMUNICATIONS SYSTEMS, INTEGRATED (INCLUDES TELEPHONE, CLOCK, INTERCOM, ETC.)  |  CONSOLES, COMMUNICATION  |  RADIO COMMUNICATION EQUIPMENT AND ANTENNAS, INCLUDING PARTS AND ACCESSORIES  |  AMPLIFIERS, NOT TV ANTENNA: DIFFERENTIAL, DIRECTIONAL, LINEAR, PULSE, VIDEO PROCESSING, ETC., INCLUDING PREAMPLIFIERS  |  ANTENNAS AND ACCESSORIES, RADIO ONLY: BRACKETS, MASTS, MOUNT, ROTATORS, STANDOFFS, ETC., INCLUDING AIRCRAFT, VEHICLE AND MARINE TYPES  |  GROUND STATIONS, SATELLITE: TRANSMIT/RECEIVE AND RECEIVE ONLY, INCLUDING ANTENNAS  |  ARCHITECTURAL AND ENGINEERING SERVICES, NON-PROFESSIONAL  |  COMMUNICATIONS SYSTEMS; TV, MICROWAVE, TELEPHONE, COMPUTER, NETWORK  |  EQUIPMENT MAINTENANCE AND REPAIR SERVICES FOR COMPUTERS, OFFICE, PHOTOGRAPHIC, RADIO AND TELEVISION EQUIPMENT"
"GLASOFER,DAVID (AKA) IMAGE UP","253 SHADY BROOK DR","LANGHORNE","PA","19047","DAVID GLASOFER","(732)470-6100","DAVID@IMAGEUP.COM","PROVIDES PHOTOGRAPHIC, VIDEO AND DRONE SERVICES.","PHOTOGRAPHS, AERIAL  |  PHOTOGRAPHS  |  PHOTOGRAPHIC EQUIPMENT, FILM, AND SUPPLIES, NOT GRAPHIC ARTS, MICROFILM, AND X-RAY  |  AERIAL PHOTOGRAPHY AND VIDEOGRAPHY SERVICES, INCLUDING DRONES  |  FILM AND SLIDE PROCESSING, DUPLICATING AND TOUCH UP SERVICES  |  PHOTOGRAPHY SERVICES, NOT INCLUDING AERIAL PHOTOGRAPHY  |  VIDEO RECORDING SERVICES  |  VIDEO MEDIA DUPLICATING AND PRODUCTION SERVICE, (INCLUDING CD ROMS, TAPES, ETC."
"COUNTY BUSINESS SYSTEMS, INC.","11 PENNS TRAIL, SUITE 400","NEWTOWN","PA","18940","WILLIAM LENNON","(609)935-0180","BLENNON@CBS-NJ.COM","DOCUMENT IMAGING SALES AND SERVICES. NJ STATE CONTRACT OFFICE FURNITURE DEALER.","FURNITURE: CAFETERIA, CHAPEL, COURTROOM, DORMITORY, HOUSEHOLD, LIBRARY, LOUNGE, SCHOOL  |  COURTROOM FURNITURE: CHAIRS, TABLES, ETC.  |  DORMITORY FURNITURE, METAL: WARDROBES, BEDS, BUNKBEDS, DESKS, ETC.  |  FURNITURE: OFFICE  |  DESKS AND TABLES, METAL  |  DESKS AND TABLES, WOOD  |  MODULAR PANEL SYSTEMS, WITH METAL CONNECTING MECHANISM  |  WORK STATIONS, MODULAR, SYSTEMS FURNITURE  |  MICROFICHE AND MICROFILM EQUIPMENT, ACCESSORIES, AND SUPPLIES  |  MICROFILM CAMERAS AND ACCESSORIES  |  CABINETS AND FILING BOXES, MICROFILM  |  MICROFICHE/MICROFILM READER PRINTER SUPPLIES: PAPER, TONER, ETC.  |  MICROFICHE/MICROFILM SUPPLIES (NOT OTHERWISE CLASSIFIED): JACKETS, LEADERS, MAILERS, REELS, SPOOLS, TRAILERS, APERTURE CARDS, ETC.  |  READER, MICROFICHE AND MICROFILM  |  READER AND PRINTER, MICROFICHE AND MICROFILM, INCLUDING PARTS AND ACCESSORIES)  |  DATA PROCESSING, COMPUTER, PROGRAMMING, AND SOFTWARE SERVICES  |  APPLICATIONS SOFTWARE, MAINFRAMES AND SERVERS  |  DATA CONVERSION SERVICES  |  IMAGE PROCESSING AND CONVERSION SERVICES  |  SOFTWARE MAINTENANCE AND SUPPORT SERVICES  |  COPY MACHINE MAINTENANCE AND REPAIR  |  MICROFILM AND MICROFICHE EQUIPMENT MAINTENANCE AND REPAIR"
"ABM ELECTRIC CORP. (AKA) ELECTRICAL","300 LINTON AVE","CROYDON","PA","19021","JOAN BEATTY","(215)781-9400","KKENNEDY@ABMGROUPS.COM","COMMERCIAL AND INDUSTRIAL ELECTRICAL INSTALLATIONS, INCLUDES NURSE CALL AND GENERATOR INSTALLATION","PROJECT MANAGEMENT SOFTWARE, MICROCOMPUTER  |  EQUIPMENT MAINTENANCE AND REPAIR SERVICES FOR HOSPITAL, LABORATORY, AND TESTING EQUIPMENT"
"OLD PHILADELPHIA ASSOCIATES, INC.","315 S. BOLMAR STREET","WEST CHESTER","PA","19380","CHRISTINA PATRONE","(610)436-8022","CPATRONE@OLDPHILA.COM","PROVIDES EXCEPTIONAL AND QUALITY MASONRY SERVICES AND EXTERIOR MAINTENANCE.","CORN"
"PHILADELPHIA BUILDING MATERIAL LTD","820 S. 53RD ST.","PHILADELPHIA","PA","19143","EUN YOUNG OH","(215)474-5252","PBM53RD@GMAIL.COM","BUILDING MATERIALS SALES; HARDWARE STORE","ACOUSTICAL TILE, ALL TYPES, INCLUDING RECYCLED TYPES  |  KITCHEN UNITS, COMPACT, COMPLETE, HOUSEHOLD (INACTIVE, EFFECTIVE JANUARY 1, 2016)  |  TILE: FLOOR AND WALL, CERAMIC, DECORATIVE, GLAZED  |  BUILDER'S SUPPLIES  |  FLOOR COVERING, FLOOR COVERING INSTALLATION AND REMOVAL EQUIPMENT, AND SUPPLIES  |  GLASS AND GLAZING SUPPLIES  |  LAWN MAINTENANCE EQUIPMENT AND ACCESSORIES (SEE CLASS 020 FOR AGRICULTURAL TYPES)  |  LUMBER, SIDING,  AND RELATED PRODUCTS  |  SHEETROCK AND ACCESSORIES: CEMENT, CORNERS, FLOATING COMPOUND, ETC. (SEE CLASS 832 FOR TAPE, INCLUDING RECYCLED TYPE  |  PAINT, PROTECTIVE COATINGS, VARNISH, WALLPAPER, AND RELATED PRODUCTS, ENVIRONMENTALLY CERTIFIED BY AN AGENCY ACCEPTED CERTIFICATION ENTITY  |  PLUMBING EQUIPMENT, FIXTURES, AND SUPPLIES  |  ROOFING MATERIALS AND SUPPLIES"
"S K DESIGNWORKS, INC (AKA) SK DESIGNWORKS, INC.","1315 WALNUT STREET, SUITE #703","PHILADELPHIA","PA","19107","SOONDUK KREBS","(215)805-0257","SK@SKDESIGNWORKS.COM","SK DESIGNWORKS IS A FULL-SERVICE GRAPHIC DESIGN FIRM LOCATED IN CENTER CITY PHILADELPHIA.  OUR PRIMARY DESIGN SERVICE INCLUDES BRANDING IDENTITY, ANNUAL REPORT, BROCHURES AND WEBSITE DESIGN.","ENVELOPES, PLAIN (SEE CLASSES 525, 615, 640, 655, 665, AND 966 FOR OTHER TYPES)  |  GRAPHIC DESIGN, ARCHITECTURAL SERVICES  |  DESIGN SERVICES  |  GRAPHIC ARTS SERVICES, NOT PRINTING  |  WARNING SYSTEM SERVICES, CITIZEN  |  WEB PAGE DESIGN AND/OR MANAGEMENT SERVICES  |  ARTWORK, CAMERA READY  |  GRAPHIC DESIGN SERVICES FOR PRINTING"
"USA ENVIRONMENTAL MANAGEMENT, INC.","8436 ENTERPRISE AVE","PHILADELPHIA","PA","19153","TRACY SMITH","(215)365-5810","TSMITH@USAEMI.COM","ENVIRONMENTAL ENGINEERING, CONSULTING AND REMEDIATION SERVICES","AGRICULTURAL CROPS AND GRAINS, PURCHASED LOCALLY  |  BARLEY  |  DRYING EQUIPMENT, GRAIN  |  FERTILIZER APPLICATORS AND FITTINGS: LIQUID AND GAS  |  CONSTRUCTION SERVICES, GENERAL, INCLUDING MAINTENANCE AND REPAIR SERVICES)  |  MANAGEMENT CONSULTING  |  ENGINEERING SERVICES, PROFESSIONAL  |  ENVIRONMENTAL AND ECOLOGICAL SERVICES  |  AIR QUALITY MONITORING SERVICES  |  AUDITING SERVICES, ENVIRONMENTAL  |  CONTAMINATED GROUNDWATER SERVICES, INCLUDING DISCHARGE PIPE INSTALLATION  |  CONTAMINATED SOIL SERVICES  |  IMPACT STUDIES, ENVIRONMENTAL  |  INDUSTRIAL HYGIENE TESTING SERVICES  |  LEAD AND ASBESTOS INSPECTION SERVICES  |  REMEDIATION SERVICES, ENVIRONMENTAL, INCLUDING REHABILITATION SERVICES HAZARDOUS WASTE AND MOLD REMEDIATION  |  SITE ASSESSMENT, ENVIRONMENTAL  |  SOIL, SOIL VAPOR AND GROUNDWATER SAMPLING AND ANALYSIS, INCLUDING DISPOSAL  |  SUBSURFACE TESTING, ENVIRONMENTAL  |  TANK TESTING AND DISPOSAL SERVICES, STORAGE, INCLUDING UNDERGROUND TYPES"
"MJF ELECTRICAL CONTRACTING, INC. (AKA) MJF ELECTRICAL CONTRACTING, INC.","1380 SOUTH PENNSYLVANIA AVE.,","MORRISVILLE","PA","19067","JENNIFER FUCHS","(215)355-7308","JFUCHS@MJFELECTRIC.COM","ELECTRICAL CONSTRUCTION, INSTALLATION AND MAINTENANCE.","ELECTRICAL ACCESSORIES: ALTERNATORS, AMMETERS, COILS, DISTRIBUTORS, GENERATORS, REGULATORS, STARTERS, ETC.  |  ALARM SYSTEMS, VISUAL AND AUDIO, ELECTRICALLY AND MECHANICALLY OPERATED DOORS  |  INTERVAL TIMERS AND ACTUATORS, ELECTRICAL AND MECHANICAL  |  ELECTRICAL CABLE AND WIRE, NOT ELECTRONIC  |  ELECTRICAL EQUIPMENT AND SUPPLIES, EXCEPT CABLE AND WIRE  |  CIRCUIT BREAKERS, LOAD CENTERS, BOXES, AND PANEL BOARDS  |  CONTROL DEVICES, LIGHTING, INCLUDING PHOTOCELLS, MULTIPLE RELAYS, LIGHTING CONTACTORS  |  INSULATION MATERIALS AND INSULATORS: COMPOUNDS, VARNISH, ETC.  |  LENS AND REFLECTORS, REPLACEMENT, INCLUDING HOLDERS  |  STRUCTURAL SUPPORTS AND RACKS, MECHANICAL TYPE: ANGLES, BRACES, BRACKETS, CHANNELS, CLIPS, FITTINGS, SPRING-NUTS, ETC.  |  WIRE MOLDING, RACEWAYS, ACCESSORIES, AND FITTINGS  |  POWER SUPPLIES, NOT COMPUTER ROOM  |  SOLAR POWERED ELECTRICAL SYSTEMS, BATTERY CHARGING, ETC.  |  WIND ELECTRICAL GENERATING SYSTEMS AND ACCESSORIES  |  FIRE ALARM SYSTEMS, POWER SIRENS, AND CONTROLS  |  SMOKE DETECTING EQUIPMENT, INCLUDING SMOKE ALARMS  |  TRAFFIC SIGNAL POLES, STANDARDS, AND BRACKETS  |  TRAFFIC SIGNALS AND EQUIPMENT, ELECTRIC SYSTEMS  |  VIDEO LIGHTING UNITS, PORTABLE, AND BATTERY PACKS, ACCESSORIES, ETC.  |  VIDEO AND AUDIO SYSTEMS, ACCESSORIES AND PARTS, CLOSED CIRCUIT TV, INCLUDING SURVEILLANCE TYPE  |  CONCRETE TESTING EQUIPMENT  |  FABRIC TESTING EQUIPMENT  |  FIBER/FABRIC TESTING APPARATUS, EXCEPT FLAMMABILITY  |  FOOD TESTING APPARATUS, FOR FAT, FIBER, MOISTURE CONTENT, ETC.  |  LIGHTING DISTRIBUTION HARDWARE: BORDERLIGHT CABLES, PIPE BATTENS, PLUGGING STRIPS AND BOXES, WALL AND FLOOR POCKETS, ETC.  |  LIGHTING SYSTEMS, COMPLETE  |  WIRING AND OTHER ELECTRICAL MAINTENANCE AND REPAIR SERVICES  |  ELECTRICAL  |  ELECTRICAL EQUIPMENT, EXCEPT CABLE AND WIRES, AND LIGHTING FIXTURES MAINTENANCE AND REPAIR  |  SUBSTATION HIGH VOLTAGE, ELECTRICAL MAINTENANCE AND REPAIR  |  THEATRICAL EQUIPMENT MAINTENANCE AND REPAIR  |  INSTALLATION OF SECURITY AND ALARM  EQUIPMENT  |  ELECTRONIC AND ELECTRICAL CABLE TESTING SERVICES"
"DENNIS W. SKLAR, INC. (AKA) DENNIS W. SKLAR, INC.","3020 GLENN AVENUE","BENSALEM","PA","19020","DENNIS SKLAR","(215)268-7988","DWSPLS@COMCAST.NET","PROFESSIONAL LAND SURVEYING SERVICES","MISCELLANEOUS SERVICES, NO. 1 (NOT OTHERWISE CLASSIFIED)"
"VELLNIECE CONSTRUCTION, LLC","137 EAST GLENSIDE AVENUE","GLENSIDE","PA","19038","JEANETTE TENNANT","(267)763-1602","STENNANT@VELLNIECE.COM","GENENRAL CONTRACTOR","POTATOES  |  GENERAL CONSTRUCTION, ARCHITECTURAL SERVICES  |  BUILDING CONSTRUCTION SERVICES, NEW, INCLUDING MAINTENANCE AND REPAIR SERVICES  |  BUILDING CONSTRUCTION, NON-RESIDENTIAL, OFFICE BLDG., ETC.  |  BUILDING CONSTRUCTION, RESIDENTIAL, APARTMENTS, ETC.  |  BUILDING CONSTRUCTION, COMMERCIAL AND INSTITUTIONAL  |  BUILDING CONSTRUCTION, EDUCATIONAL  |  CONSTRUCTION SERVICES, GENERAL, INCLUDING MAINTENANCE AND REPAIR SERVICES)"
"IEI GROUP, LTD.","428 NORTH 2ND ST","PHILADELPHIA","PA","19123","ROSEMARY ESPANOL","(215)413-3700","RESPANOL@IEIGROUP.COM","INTERIOR DESIGN AND SPACE PLANNING, PROJECT MANAGEMENT","INTERIOR DESIGN, DECORATING, SPACE PLANNING, EXHIBITS AND DISPLAYS"
"ARF RENTAL SERVICES, INC. (AKA) ARF RENTAL SERVICES, INC.","3268 S. 61ST STREET","PHILADELPHIA","PA","19153","DAVID BUTLER","(917)574-1100","PAL@AROYALFLUSH.COM","PORTABLE TOILETS AND SPECIAL EVENTS","PORTABLE TOILETS  |  WATER SUPPLY, GROUNDWATER, SEWAGE TREATMENT, AND RELATED EQUIPMENT, NOT FOR AIR CONDITIONING, STEAM BOILER, OR LABORATORY REAGENT WATER"
"ENERGYTEK, LLC (AKA) ENERGETEK","204 WEST MOUNT PLEASANT AVE","PHILADELPHIA","PA","19119","EVA GERRITS","(609)651-5828","EVA@ETEKENERGY.COM","ENERGY BROKERAGE AND COMMODITY TRADING ADVISORY THAT PROVIDES STRATEGY-BASED SOLUTIONS TO COMMERCIAL AND INDUSTRIAL CLIENTS. WE PROVIDE: THIRD-PARTY SUPPLY AGREEMENTS, DEMAND RESPONSE SOLUTIONS, UTILITY TAX REFUNDS, AND ENERGY REPORTING SOFTWARE.","CONTRACTED SERVICES, UTILITIES  |  CONSULTING SERVICES  |  ENVIRONMENTAL AND ECOLOGICAL SERVICES  |  FINANCIAL SERVICES"
"BARNETT-WILLIAMS, CHIKIRA","3928 OLD YORK RD","PHILADELPHIA","PA","19140","CHIKIRA BARNETT-WILLIAMS","(267)408-2949","SHOPBITTERCROPS@GMAIL.COM","$4,400","CLOTHING: ATHLETIC, CASUAL, DRESS, UNIFORM, WEATHER AND WORK RELATED"
"THE GENESIO COMPANY","66 RICHARD RD","IVYLAND","PA","18974","MARILYNN GENESIO","(215)364-9010","MGENESIO@GENESIOCOMPANY.COM","HVAC CONSTRUCTION AND SERVICE; SHEET METAL FABRICATION","CHEMICALS AND SUPPLIES, DUPLICATING MACHINES"
"JRH HOMES INC","7901 LORETTO AVE","PHILADELPHIA","PA","19111","HIGOR PEREIRA","(267)616-6734","HIGOR@JRHHOMES.COM","BUILDER","REMODELING AND ALTERATION SERVICES"
"NOEL,RENEE L (AKA) R&D CREATIONS, LLC","305 BROAD STREET","HOLLIDAYSBURG","PA","16648","RENEE NOEL","(814)317-5005","RNOEL@RDCREATIONS.COM","OUR MAJOR OPERATION IS FLOORING PURCHASE AND INSTALLATION","FLOOR COVERING, FLOOR COVERING INSTALLATION AND REMOVAL EQUIPMENT, AND SUPPLIES  |  FLOORING"
"MILNER MARKETING CORPORATION","400 MERION HILL LANE","CONSHOHOCKEN","PA","19428","RANDI LOPRETO","(610)270-9775","RLOPRETO@MILNERMARKETING.COM","WHOLESALER OF PROMOTIONAL MERCHANDISE TO THE CASINO INDUSTRY AND CORPORATIONS.","NOVELTIES, PROMOTIONAL AND SPECIALTY PRODUCTS, INCLUDING BIODEGRADABLE  |  SOUVENIRS AND PRIZES: PROMOTIONAL, ADVERTISING, ETC.  |  APPLIANCES, SMALL, NON-ELECTRIC, HOUSEHOLD (NOT OTHERWISE CLASSIFIED)  |  CLOCKS, WATCHES, TIMEPIECES, JEWELRY AND PRECIOUS STONES  |  CLOTHING: ATHLETIC, CASUAL, DRESS, UNIFORM, WEATHER AND WORK RELATED  |  LUGGAGE, BRIEF CASES, PURSES, TABLET CASES, MP3 CASES AND RELATED ITEMS  |  MISCELLANEOUS PRODUCTS (NOT OTHERWISE CLASSIFIED)  |  MARKETING SERVICE, INCLUDING DISTRIBUTION, PUBLIC OPINION SURVEYS, RESEARCH, SALES PROMOTIONS, ETC.  |  BAGS, ALL TYPES"
"QPI ELECTRICAL CO. INC.","1805 WOODBOURNE RD","LEVITTOWN","PA","19057","RONALD WARR","(215)949-1592","RONALD@QPI-ELECTRICAL.COM","ELECTRICAL CONTRACTOR",
"P.A.R.K./O'ROURKE ASSOCIATES, INC.","579 WASHINGTON CROSS ROAD,NEWTOWN,PA","NEWTOWN","PA","18940","NORMAN OROURKE","(16)106-088367","PARKOROURKE@AOL.COM","GENERAL CONTRACTING-INTERIOR RENOVATIONS",
"FLOWER & FLAME LLC","7624 BROOKFIELD ROAD","CHELTENHAM","PA","19012","KRYSTAL BOODRAM-WING","(973)580-8101","KRYSTAL@NJFLOWERANDFLAME.COM","CLASS 5 NEW JERSEY RETAIL LEGAL CANNABIS DISPENSARY (WE HOPE TO OPEN IN FALL 2023).","PIPES, TOBACCOS, SMOKING ACCESSORIES INCLUDING  ALCOHOLIC BEVERAGES  |  CIGARETTES AND ELECTRONIC CIGARETTES"
"BOYKIN, VERONICA (AKA) BEAUTYINK INC.","2120 WALNUT STREET","PHILADELPHIA","PA","19103","VERONICA  BOYKIN","(215)494-8960","BEAUTYINKINC@GMAIL.COM","PROVIDE BEAUTY AND RETAIL  SERVICES.","PERSONAL HYGIENE AND GROOMING EQUIPMENT AND SUPPLIES  |  HUMAN SERVICES  |  BARBER AND BEAUTICIAN SERVICES"
"CITY SUPPLY, INC.","1055 W. GERMANTOWN PIKE, SUITE 300","NORRISTOWN","PA","19403","JENNIFER JOHNSON","(484)301-5850","JJOHNSON@CITYSUPPLY1.COM","CITY SUPPLY IS A CERTIFIED MINORITY-WOMEN-OWNED & OPERATED COMPANY PROVIDING A WIDE RANGE OF ELECTRICAL, VOICE, DATA, AV, SECURITY AND CONSTRUCTION SUPPLIES AND SERVICES.","HEATERS, ELECTRIC. BASEBOARD, PANEL OR WALL TYPE, INCLUDING PARTS AND ACCESSORIES  |  WALL PANELS, MODULAR, INSULATED  |  POWER SYSTEMS SWITCHGEARS AND RELATED ACCESSORIES  |  ELECTRICAL ACCESSORIES AND PARTS, NOT LIGHTING"
"PROTECTIVE FORCE AND FUGITIVE RECOVERY LLC (AKA) PROTEVIE FORCE &FUGITIVE RECOVERYLLC","EXECUTEC SUITES, 67 BUCK RD SUITE 112","HUNTINGDON VALLEY","PA","19006","LAMONT DANIELS","(856)308-0903","LDANIELS8@HOTMAIL.COM","PROVIDING ARMED SECURITY","SECURITY LOCK-BAR INSTALLATION, MAINTENANCE AND REPAIR SERVICES  |  SECURITY, FIRE, SAFETY, AND EMERGENCY SERVICES, INCLUDING DISASTER DOCUMENT RECOVERY  |  GUARD AND SECURITY SERVICES  |  SECURITY SERVICES, HAZARDOUS WASTE SITE"
"ARCH LIGHTING LLC (AKA) DBA: ARCH LIGHTING LLC","340 TENNIS AVE","AMBLER","PA","19002","ANNETTE HLADIO","(610)449-4049","ANNETTE@ARCHLTG.COM","LIGHTING AND CONTROL SYSTEM DESIGN","CASKETS, PET  (INACTIVE, PLEASE SEE COMMODITY CODE 578-19 EFFECTIVE JANUARY 1, 2016)  |  DESIGN SERVICES  |  INTERIOR DESIGN (INACTIVE, PLEASE SEE COMMODITY CODE 906-529 EFFECTIVE JANUARY 1, 2016)"
